id_cliente,campaña,tipo_campaña,mes,año,respuesta_real,respuesta_predicha,probabilidad_compra,respuesta_real_texto,respuesta_predicha_texto,resultado_clasificacion
9554,Cyber Wow Abril,Digital,Abril,2025,0,0,0.174896,No compró,No comprará,Verdadero negativo
9554,Cyber Wow Julio,Digital,Julio,2025,0,0,0.250103,No compró,No comprará,Verdadero negativo
9554,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.225823,No compró,No comprará,Verdadero negativo
9554,Día de la Madre,Familiar,Mayo,2025,0,0,0.307147,No compró,No comprará,Verdadero negativo
9554,Día del Padre,Familiar,Junio,2025,0,0,0.263219,No compró,No comprará,Verdadero negativo
9554,Fiestas Patrias,Festiva,Julio,2025,0,0,0.447882,No compró,No comprará,Verdadero negativo
9554,Navidad,Festiva,Diciembre,2025,1,1,0.745454,Compró,Comprará,Verdadero positivo
9555,Black Friday,Digital,Noviembre,2025,0,0,0.170746,No compró,No comprará,Verdadero negativo
9555,Campaña Escolar,Escolar,Febrero,2025,0,0,0.224404,No compró,No comprará,Verdadero negativo
9555,Campaña Escolar,Escolar,Marzo,2025,0,0,0.266184,No compró,No comprará,Verdadero negativo
9555,Cyber Wow Abril,Digital,Abril,2025,0,0,0.104144,No compró,No comprará,Verdadero negativo
9555,Cyber Wow Julio,Digital,Julio,2025,0,0,0.094788,No compró,No comprará,Verdadero negativo
9555,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.088601,No compró,No comprará,Verdadero negativo
9555,Día de la Madre,Familiar,Mayo,2025,0,0,0.154113,No compró,No comprará,Verdadero negativo
9555,Día del Padre,Familiar,Junio,2025,0,0,0.12302,No compró,No comprará,Verdadero negativo
9555,Fiestas Patrias,Festiva,Julio,2025,0,0,0.269862,No compró,No comprará,Verdadero negativo
9555,Navidad,Festiva,Diciembre,2025,0,0,0.427848,No compró,No comprará,Verdadero negativo
9556,Black Friday,Digital,Noviembre,2025,0,0,0.424601,No compró,No comprará,Verdadero negativo
9556,Campaña Escolar,Escolar,Febrero,2025,0,0,0.353399,No compró,No comprará,Verdadero negativo
9556,Campaña Escolar,Escolar,Marzo,2025,0,0,0.428475,No compró,No comprará,Verdadero negativo
9556,Cyber Wow Abril,Digital,Abril,2025,1,0,0.231657,Compró,No comprará,Falso negativo
9556,Cyber Wow Julio,Digital,Julio,2025,0,0,0.210218,No compró,No comprará,Verdadero negativo
9556,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.286271,No compró,No comprará,Verdadero negativo
9556,Día de la Madre,Familiar,Mayo,2025,0,0,0.373844,No compró,No comprará,Verdadero negativo
9556,Día del Padre,Familiar,Junio,2025,0,0,0.338612,No compró,No comprará,Verdadero negativo
9556,Fiestas Patrias,Festiva,Julio,2025,1,0,0.437474,Compró,No comprará,Falso negativo
9556,Navidad,Festiva,Diciembre,2025,1,1,0.744298,Compró,Comprará,Verdadero positivo
9557,Black Friday,Digital,Noviembre,2025,0,0,0.244366,No compró,No comprará,Verdadero negativo
9557,Campaña Escolar,Escolar,Febrero,2025,0,0,0.251374,No compró,No comprará,Verdadero negativo
9557,Campaña Escolar,Escolar,Marzo,2025,0,0,0.261881,No compró,No comprará,Verdadero negativo
9557,Cyber Wow Abril,Digital,Abril,2025,0,0,0.149469,No compró,No comprará,Verdadero negativo
9557,Cyber Wow Julio,Digital,Julio,2025,0,0,0.197543,No compró,No comprará,Verdadero negativo
9557,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.187906,No compró,No comprará,Verdadero negativo
9557,Día de la Madre,Familiar,Mayo,2025,0,0,0.231828,No compró,No comprará,Verdadero negativo
9557,Día del Padre,Familiar,Junio,2025,0,0,0.225337,No compró,No comprará,Verdadero negativo
9557,Fiestas Patrias,Festiva,Julio,2025,1,0,0.384632,Compró,No comprará,Falso negativo
9557,Navidad,Festiva,Diciembre,2025,1,1,0.675431,Compró,Comprará,Verdadero positivo
9558,Black Friday,Digital,Noviembre,2025,1,0,0.421554,Compró,No comprará,Falso negativo
9558,Campaña Escolar,Escolar,Febrero,2025,1,0,0.422113,Compró,No comprará,Falso negativo
9558,Campaña Escolar,Escolar,Marzo,2025,0,0,0.435025,No compró,No comprará,Verdadero negativo
9558,Cyber Wow Abril,Digital,Abril,2025,1,0,0.209414,Compró,No comprará,Falso negativo
9558,Cyber Wow Julio,Digital,Julio,2025,0,0,0.216941,No compró,No comprará,Verdadero negativo
9558,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.274099,No compró,No comprará,Verdadero negativo
9558,Día de la Madre,Familiar,Mayo,2025,1,0,0.31869,Compró,No comprará,Falso negativo
9558,Día del Padre,Familiar,Junio,2025,0,0,0.283349,No compró,No comprará,Verdadero negativo
9558,Fiestas Patrias,Festiva,Julio,2025,0,0,0.455439,No compró,No comprará,Verdadero negativo
9558,Navidad,Festiva,Diciembre,2025,1,1,0.713618,Compró,Comprará,Verdadero positivo
9559,Black Friday,Digital,Noviembre,2025,0,0,0.299842,No compró,No comprará,Verdadero negativo
9559,Campaña Escolar,Escolar,Febrero,2025,1,0,0.32526,Compró,No comprará,Falso negativo
9559,Campaña Escolar,Escolar,Marzo,2025,1,0,0.407243,Compró,No comprará,Falso negativo
9559,Cyber Wow Abril,Digital,Abril,2025,0,0,0.246281,No compró,No comprará,Verdadero negativo
9559,Cyber Wow Julio,Digital,Julio,2025,0,0,0.258837,No compró,No comprará,Verdadero negativo
9559,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.218101,No compró,No comprará,Verdadero negativo
9559,Día de la Madre,Familiar,Mayo,2025,0,0,0.314317,No compró,No comprará,Verdadero negativo
9559,Día del Padre,Familiar,Junio,2025,0,0,0.317434,No compró,No comprará,Verdadero negativo
9559,Fiestas Patrias,Festiva,Julio,2025,0,0,0.454599,No compró,No comprará,Verdadero negativo
9559,Navidad,Festiva,Diciembre,2025,0,1,0.70158,No compró,Comprará,Falso positivo
9560,Black Friday,Digital,Noviembre,2025,0,0,0.331819,No compró,No comprará,Verdadero negativo
9560,Campaña Escolar,Escolar,Febrero,2025,0,0,0.32039,No compró,No comprará,Verdadero negativo
9560,Campaña Escolar,Escolar,Marzo,2025,1,0,0.365731,Compró,No comprará,Falso negativo
9560,Cyber Wow Abril,Digital,Abril,2025,0,0,0.201501,No compró,No comprará,Verdadero negativo
9560,Cyber Wow Julio,Digital,Julio,2025,0,0,0.266329,No compró,No comprará,Verdadero negativo
9560,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.241547,No compró,No comprará,Verdadero negativo
9560,Día de la Madre,Familiar,Mayo,2025,0,0,0.341408,No compró,No comprará,Verdadero negativo
9560,Día del Padre,Familiar,Junio,2025,0,0,0.266894,No compró,No comprará,Verdadero negativo
9560,Fiestas Patrias,Festiva,Julio,2025,1,0,0.452652,Compró,No comprará,Falso negativo
9560,Navidad,Festiva,Diciembre,2025,1,1,0.740415,Compró,Comprará,Verdadero positivo
9561,Black Friday,Digital,Noviembre,2025,0,0,0.4705,No compró,No comprará,Verdadero negativo
9561,Campaña Escolar,Escolar,Febrero,2025,0,0,0.403123,No compró,No comprará,Verdadero negativo
9561,Campaña Escolar,Escolar,Marzo,2025,0,0,0.495963,No compró,No comprará,Verdadero negativo
9561,Cyber Wow Abril,Digital,Abril,2025,1,0,0.20707,Compró,No comprará,Falso negativo
9561,Cyber Wow Julio,Digital,Julio,2025,0,0,0.253929,No compró,No comprará,Verdadero negativo
9561,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.264713,No compró,No comprará,Verdadero negativo
9561,Día de la Madre,Familiar,Mayo,2025,0,0,0.375301,No compró,No comprará,Verdadero negativo
9561,Día del Padre,Familiar,Junio,2025,0,0,0.300711,No compró,No comprará,Verdadero negativo
9561,Fiestas Patrias,Festiva,Julio,2025,0,0,0.398959,No compró,No comprará,Verdadero negativo
9561,Navidad,Festiva,Diciembre,2025,0,1,0.729536,No compró,Comprará,Falso positivo
9562,Black Friday,Digital,Noviembre,2025,1,0,0.361758,Compró,No comprará,Falso negativo
9562,Campaña Escolar,Escolar,Febrero,2025,0,0,0.3697,No compró,No comprará,Verdadero negativo
9562,Campaña Escolar,Escolar,Marzo,2025,0,0,0.347486,No compró,No comprará,Verdadero negativo
9562,Cyber Wow Abril,Digital,Abril,2025,1,0,0.201801,Compró,No comprará,Falso negativo
9562,Cyber Wow Julio,Digital,Julio,2025,1,0,0.285079,Compró,No comprará,Falso negativo
9562,Cyber Wow Noviembre,Digital,Noviembre,2025,1,0,0.270361,Compró,No comprará,Falso negativo
9562,Día de la Madre,Familiar,Mayo,2025,0,0,0.312871,No compró,No comprará,Verdadero negativo
9562,Día del Padre,Familiar,Junio,2025,0,0,0.213404,No compró,No comprará,Verdadero negativo
9562,Fiestas Patrias,Festiva,Julio,2025,0,0,0.423654,No compró,No comprará,Verdadero negativo
9562,Navidad,Festiva,Diciembre,2025,0,1,0.636663,No compró,Comprará,Falso positivo
9563,Black Friday,Digital,Noviembre,2025,0,0,0.340407,No compró,No comprará,Verdadero negativo
9563,Campaña Escolar,Escolar,Febrero,2025,0,0,0.314992,No compró,No comprará,Verdadero negativo
9563,Campaña Escolar,Escolar,Marzo,2025,0,0,0.377016,No compró,No comprará,Verdadero negativo
9563,Cyber Wow Abril,Digital,Abril,2025,1,0,0.154583,Compró,No comprará,Falso negativo
9563,Cyber Wow Julio,Digital,Julio,2025,0,0,0.241114,No compró,No comprará,Verdadero negativo
9563,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.230557,No compró,No comprará,Verdadero negativo
9563,Día de la Madre,Familiar,Mayo,2025,0,0,0.278295,No compró,No comprará,Verdadero negativo
9563,Día del Padre,Familiar,Junio,2025,0,0,0.263998,No compró,No comprará,Verdadero negativo
9563,Fiestas Patrias,Festiva,Julio,2025,0,0,0.451181,No compró,No comprará,Verdadero negativo
9563,Navidad,Festiva,Diciembre,2025,0,1,0.701438,No compró,Comprará,Falso positivo
9564,Black Friday,Digital,Noviembre,2025,0,0,0.2973,No compró,No comprará,Verdadero negativo
9564,Campaña Escolar,Escolar,Febrero,2025,0,0,0.318191,No compró,No comprará,Verdadero negativo
9564,Campaña Escolar,Escolar,Marzo,2025,0,0,0.40403,No compró,No comprará,Verdadero negativo
9564,Cyber Wow Abril,Digital,Abril,2025,0,0,0.173574,No compró,No comprará,Verdadero negativo
9564,Cyber Wow Julio,Digital,Julio,2025,0,0,0.261188,No compró,No comprará,Verdadero negativo
9564,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.176688,No compró,No comprará,Verdadero negativo
9564,Día de la Madre,Familiar,Mayo,2025,0,0,0.33004,No compró,No comprará,Verdadero negativo
9564,Día del Padre,Familiar,Junio,2025,0,0,0.259369,No compró,No comprará,Verdadero negativo
9564,Fiestas Patrias,Festiva,Julio,2025,0,0,0.472974,No compró,No comprará,Verdadero negativo
9564,Navidad,Festiva,Diciembre,2025,0,1,0.695268,No compró,Comprará,Falso positivo
9565,Black Friday,Digital,Noviembre,2025,1,0,0.181581,Compró,No comprará,Falso negativo
9565,Campaña Escolar,Escolar,Febrero,2025,0,0,0.231741,No compró,No comprará,Verdadero negativo
9565,Campaña Escolar,Escolar,Marzo,2025,0,0,0.285172,No compró,No comprará,Verdadero negativo
9565,Cyber Wow Abril,Digital,Abril,2025,0,0,0.12674,No compró,No comprará,Verdadero negativo
9565,Cyber Wow Julio,Digital,Julio,2025,0,0,0.148894,No compró,No comprará,Verdadero negativo
9565,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.125131,No compró,No comprará,Verdadero negativo
9565,Día de la Madre,Familiar,Mayo,2025,0,0,0.187293,No compró,No comprará,Verdadero negativo
9565,Día del Padre,Familiar,Junio,2025,0,0,0.20725,No compró,No comprará,Verdadero negativo
9565,Fiestas Patrias,Festiva,Julio,2025,0,0,0.294797,No compró,No comprará,Verdadero negativo
9565,Navidad,Festiva,Diciembre,2025,0,1,0.623389,No compró,Comprará,Falso positivo
9566,Black Friday,Digital,Noviembre,2025,0,0,0.355997,No compró,No comprará,Verdadero negativo
9566,Campaña Escolar,Escolar,Febrero,2025,0,0,0.34139,No compró,No comprará,Verdadero negativo
9566,Campaña Escolar,Escolar,Marzo,2025,0,0,0.481981,No compró,No comprará,Verdadero negativo
9566,Cyber Wow Abril,Digital,Abril,2025,0,0,0.215567,No compró,No comprará,Verdadero negativo
9566,Cyber Wow Julio,Digital,Julio,2025,0,0,0.27085,No compró,No comprará,Verdadero negativo
9566,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.249327,No compró,No comprará,Verdadero negativo
9566,Día de la Madre,Familiar,Mayo,2025,0,0,0.306958,No compró,No comprará,Verdadero negativo
9566,Día del Padre,Familiar,Junio,2025,0,0,0.293463,No compró,No comprará,Verdadero negativo
9566,Fiestas Patrias,Festiva,Julio,2025,1,0,0.45707,Compró,No comprará,Falso negativo
9566,Navidad,Festiva,Diciembre,2025,0,1,0.769195,No compró,Comprará,Falso positivo
9567,Black Friday,Digital,Noviembre,2025,0,0,0.312394,No compró,No comprará,Verdadero negativo
9567,Campaña Escolar,Escolar,Febrero,2025,0,0,0.295295,No compró,No comprará,Verdadero negativo
9567,Campaña Escolar,Escolar,Marzo,2025,0,0,0.4004,No compró,No comprará,Verdadero negativo
9567,Cyber Wow Abril,Digital,Abril,2025,0,0,0.161032,No compró,No comprará,Verdadero negativo
9567,Cyber Wow Julio,Digital,Julio,2025,0,0,0.222196,No compró,No comprará,Verdadero negativo
9567,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.193603,No compró,No comprará,Verdadero negativo
9567,Día de la Madre,Familiar,Mayo,2025,0,0,0.21539,No compró,No comprará,Verdadero negativo
9567,Día del Padre,Familiar,Junio,2025,0,0,0.229298,No compró,No comprará,Verdadero negativo
9567,Fiestas Patrias,Festiva,Julio,2025,1,0,0.311735,Compró,No comprará,Falso negativo
9567,Navidad,Festiva,Diciembre,2025,1,1,0.683957,Compró,Comprará,Verdadero positivo
9568,Black Friday,Digital,Noviembre,2025,0,0,0.236988,No compró,No comprará,Verdadero negativo
9568,Campaña Escolar,Escolar,Febrero,2025,0,0,0.246486,No compró,No comprará,Verdadero negativo
9568,Campaña Escolar,Escolar,Marzo,2025,1,0,0.282639,Compró,No comprará,Falso negativo
9568,Cyber Wow Abril,Digital,Abril,2025,0,0,0.174501,No compró,No comprará,Verdadero negativo
9568,Cyber Wow Julio,Digital,Julio,2025,0,0,0.220871,No compró,No comprará,Verdadero negativo
9568,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.163904,No compró,No comprará,Verdadero negativo
9568,Día de la Madre,Familiar,Mayo,2025,0,0,0.253472,No compró,No comprará,Verdadero negativo
9568,Día del Padre,Familiar,Junio,2025,0,0,0.238863,No compró,No comprará,Verdadero negativo
9568,Fiestas Patrias,Festiva,Julio,2025,0,0,0.407976,No compró,No comprará,Verdadero negativo
9568,Navidad,Festiva,Diciembre,2025,0,1,0.615565,No compró,Comprará,Falso positivo
9569,Black Friday,Digital,Noviembre,2025,0,0,0.371354,No compró,No comprará,Verdadero negativo
9569,Campaña Escolar,Escolar,Febrero,2025,0,0,0.362169,No compró,No comprará,Verdadero negativo
9569,Campaña Escolar,Escolar,Marzo,2025,0,0,0.473463,No compró,No comprará,Verdadero negativo
9569,Cyber Wow Abril,Digital,Abril,2025,1,0,0.189277,Compró,No comprará,Falso negativo
9569,Cyber Wow Julio,Digital,Julio,2025,0,0,0.276271,No compró,No comprará,Verdadero negativo
9569,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.232938,No compró,No comprará,Verdadero negativo
9569,Día de la Madre,Familiar,Mayo,2025,1,0,0.301029,Compró,No comprará,Falso negativo
9569,Día del Padre,Familiar,Junio,2025,0,0,0.300976,No compró,No comprará,Verdadero negativo
9569,Fiestas Patrias,Festiva,Julio,2025,0,0,0.460432,No compró,No comprará,Verdadero negativo
9569,Navidad,Festiva,Diciembre,2025,0,1,0.740506,No compró,Comprará,Falso positivo
9570,Black Friday,Digital,Noviembre,2025,0,0,0.320182,No compró,No comprará,Verdadero negativo
9570,Campaña Escolar,Escolar,Febrero,2025,0,0,0.335848,No compró,No comprará,Verdadero negativo
9570,Campaña Escolar,Escolar,Marzo,2025,0,0,0.387166,No compró,No comprará,Verdadero negativo
9570,Cyber Wow Abril,Digital,Abril,2025,0,0,0.162778,No compró,No comprará,Verdadero negativo
9570,Cyber Wow Julio,Digital,Julio,2025,1,0,0.288654,Compró,No comprará,Falso negativo
9570,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.223054,No compró,No comprará,Verdadero negativo
9570,Día de la Madre,Familiar,Mayo,2025,0,0,0.253654,No compró,No comprará,Verdadero negativo
9570,Día del Padre,Familiar,Junio,2025,0,0,0.245665,No compró,No comprará,Verdadero negativo
9570,Fiestas Patrias,Festiva,Julio,2025,0,0,0.386843,No compró,No comprará,Verdadero negativo
9570,Navidad,Festiva,Diciembre,2025,1,1,0.727573,Compró,Comprará,Verdadero positivo
9571,Black Friday,Digital,Noviembre,2025,0,0,0.123707,No compró,No comprará,Verdadero negativo
9571,Cyber Wow Julio,Digital,Julio,2025,0,0,0.111743,No compró,No comprará,Verdadero negativo
9571,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.127126,No compró,No comprará,Verdadero negativo
9571,Navidad,Festiva,Diciembre,2025,0,0,0.493312,No compró,No comprará,Verdadero negativo
9572,Black Friday,Digital,Noviembre,2025,0,0,0.293174,No compró,No comprará,Verdadero negativo
9572,Campaña Escolar,Escolar,Febrero,2025,0,0,0.28415,No compró,No comprará,Verdadero negativo
9572,Campaña Escolar,Escolar,Marzo,2025,0,0,0.320014,No compró,No comprará,Verdadero negativo
9572,Cyber Wow Abril,Digital,Abril,2025,0,0,0.141944,No compró,No comprará,Verdadero negativo
9572,Cyber Wow Julio,Digital,Julio,2025,0,0,0.203988,No compró,No comprará,Verdadero negativo
9572,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.178311,No compró,No comprará,Verdadero negativo
9572,Día de la Madre,Familiar,Mayo,2025,0,0,0.215504,No compró,No comprará,Verdadero negativo
9572,Día del Padre,Familiar,Junio,2025,0,0,0.229398,No compró,No comprará,Verdadero negativo
9572,Fiestas Patrias,Festiva,Julio,2025,1,0,0.425753,Compró,No comprará,Falso negativo
9572,Navidad,Festiva,Diciembre,2025,0,1,0.677427,No compró,Comprará,Falso positivo
9573,Black Friday,Digital,Noviembre,2025,0,0,0.321164,No compró,No comprará,Verdadero negativo
9573,Campaña Escolar,Escolar,Febrero,2025,1,0,0.291148,Compró,No comprará,Falso negativo
9573,Campaña Escolar,Escolar,Marzo,2025,0,0,0.414498,No compró,No comprará,Verdadero negativo
9573,Cyber Wow Abril,Digital,Abril,2025,0,0,0.192425,No compró,No comprará,Verdadero negativo
9573,Cyber Wow Julio,Digital,Julio,2025,1,0,0.244629,Compró,No comprará,Falso negativo
9573,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.179564,No compró,No comprará,Verdadero negativo
9573,Día de la Madre,Familiar,Mayo,2025,1,0,0.307695,Compró,No comprará,Falso negativo
9573,Día del Padre,Familiar,Junio,2025,0,0,0.214703,No compró,No comprará,Verdadero negativo
9573,Fiestas Patrias,Festiva,Julio,2025,0,0,0.450219,No compró,No comprará,Verdadero negativo
9573,Navidad,Festiva,Diciembre,2025,0,1,0.648813,No compró,Comprará,Falso positivo
9574,Black Friday,Digital,Noviembre,2025,0,0,0.36886,No compró,No comprará,Verdadero negativo
9574,Campaña Escolar,Escolar,Febrero,2025,0,0,0.366168,No compró,No comprará,Verdadero negativo
9574,Campaña Escolar,Escolar,Marzo,2025,0,0,0.484182,No compró,No comprará,Verdadero negativo
9574,Cyber Wow Abril,Digital,Abril,2025,0,0,0.232063,No compró,No comprará,Verdadero negativo
9574,Cyber Wow Julio,Digital,Julio,2025,0,0,0.284651,No compró,No comprará,Verdadero negativo
9574,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.232477,No compró,No comprará,Verdadero negativo
9574,Día de la Madre,Familiar,Mayo,2025,0,0,0.302638,No compró,No comprará,Verdadero negativo
9574,Día del Padre,Familiar,Junio,2025,0,0,0.232125,No compró,No comprará,Verdadero negativo
9574,Fiestas Patrias,Festiva,Julio,2025,1,0,0.450629,Compró,No comprará,Falso negativo
