id_ticket,fecha,id_cliente,id_tienda,canal,metodo_pago,campaña,es_campaña,tipo_campaña,cantidad_lineas,unidades_totales,monto_ticket,descuento_promedio_ticket,margen_ticket
T061608,2024-05-28,10872,1,Tienda,Efectivo,Normal,0,Regular,2,2,151.14,0.0414,44.32
T061609,2025-10-05,9867,12,Web,Yape,Normal,0,Regular,3,10,199.07,0.0864,25.05
T061610,2025-07-23,4917,8,Tienda,Yape,Fiestas Patrias,1,Festiva,1,1,483.85,0.0791,140.98
T061611,2025-01-14,2459,12,App,Tarjeta Débito,Normal,0,Regular,4,7,1041.63,0.0879,143.76
T061612,2025-01-28,12769,12,App,Tarjeta Débito,Normal,0,Regular,5,16,5210.02,0.0875,1233.47
T061613,2025-12-22,11244,12,App,Tarjeta Crédito,Navidad,1,Festiva,3,4,7325.99,0.1161,774.29
T061614,2023-12-04,14997,5,Tienda,,Navidad,1,Festiva,2,2,4463.84,0.0809,1032.71
T061615,2023-11-23,1171,12,Web,Tarjeta Crédito,Normal,0,Regular,5,8,996.28,0.083,172.01
T061616,2024-11-26,6601,2,Tienda,Tarjeta Crédito,Black Friday,1,Digital,1,1,479.53,0.2446,-11.69
T061617,2023-04-22,14038,1,Tienda,Tarjeta Débito,Cyber Wow Abril,1,Digital,3,5,2744.04,0.182,299.34
T061618,2025-11-26,4359,12,Web,Plin,Black Friday,1,Digital,1,5,274.97,0.166,32.07
T061619,2023-05-11,3212,4,Tienda,Efectivo,Día de la Madre,1,Familiar,3,4,1775.92,0.0859,323.82
T061620,2025-07-02,7191,9,Tienda,Tarjeta Débito,Fiestas Patrias,1,Festiva,3,9,2082.82,0.1071,359.12
T061621,2023-11-29,3110,12,App,Tarjeta Débito,Black Friday,1,Digital,4,13,16995.82,0.214,2777.82
T061622,2025-06-17,5228,6,Tienda,Tarjeta Débito,Día del Padre,1,Familiar,5,15,6810.18,0.2181,728.23
T061623,2023-12-17,7613,11,Tienda,Efectivo,Navidad,1,Festiva,2,5,1056.02,0.0846,348.93
T061624,2024-11-21,12333,2,Tienda,Yape,Normal,0,Regular,4,8,1477.68,0.0625,405.83
T061625,2025-10-22,8825,12,Web,Tarjeta Crédito,Normal,0,Regular,3,6,3985.51,0.082,934.95
T061626,2025-07-13,4934,12,Web,Transferencia,Cyber Wow Julio,1,Digital,3,6,2535.37,0.2194,293.24
T061627,2025-02-02,13633,3,Tienda,Tarjeta Crédito,Campaña Escolar,1,Escolar,2,9,5014.4,0.0725,997.79
T061628,2024-11-28,469,12,App,Tarjeta Débito,Black Friday,1,Digital,2,8,838.52,0.2093,56.76
T061629,2023-12-16,1665,10,Tienda,Tarjeta Crédito,Navidad,1,Festiva,2,8,4326.82,0.0832,726.48
T061630,2025-10-06,1958,12,App,Tarjeta Crédito,Normal,0,Regular,4,17,9871.14,0.0822,1047.48
T061631,2024-12-05,13697,10,Tienda,Yape,Navidad,1,Festiva,2,7,3463.72,0.0708,779.75
T061632,2024-02-03,63,1,Tienda,Yape,Campaña Escolar,1,Escolar,2,3,702.18,0.0942,187.46
T061633,2024-08-21,9827,12,App,Tarjeta Crédito,Normal,0,Regular,2,4,3184.86,0.1109,434.39
T061634,2023-12-19,7585,12,Web,Tarjeta Crédito,Navidad,1,Festiva,1,1,1972.69,0.1111,268.63
T061635,2025-07-12,14311,1,Tienda,Efectivo,Fiestas Patrias,1,Festiva,4,12,1037.36,0.0753,240.49
T061636,2024-03-18,2750,4,Tienda,Yape,Campaña Escolar,1,Escolar,2,3,4376.19,0.0539,992.87
T061637,2025-01-13,3388,5,Tienda,Efectivo,Normal,0,Regular,2,8,477.18,0.036,92.52
T061638,2023-10-05,7607,6,Tienda,Plin,Normal,0,Regular,3,9,238.49,0.0365,77.34
T061639,2024-01-12,10502,10,Tienda,Tarjeta Crédito,Normal,0,Regular,2,3,1184.11,0.0528,218.04
T061640,2023-07-06,11024,3,Tienda,Tarjeta Crédito,Fiestas Patrias,1,Festiva,3,8,8845.36,0.1143,2214.86
T061641,2023-08-23,10035,12,Web,Tarjeta Crédito,Normal,0,Regular,3,8,2300.21,0.059,333.33
T061642,2024-07-25,2400,12,App,Yape,Fiestas Patrias,1,Festiva,6,15,7671.64,0.1236,668.17
T061643,2023-05-16,23,12,Web,Tarjeta Débito,Día de la Madre,1,Familiar,3,5,669.82,0.085,212.78
T061644,2024-06-11,7922,11,Tienda,Efectivo,Día del Padre,1,Familiar,2,7,14579.51,0.1068,3541.15
T061645,2024-12-17,1072,1,Tienda,Efectivo,Navidad,1,Festiva,4,13,4004.93,0.0841,1059.85
T061646,2024-09-07,9933,12,Web,Tarjeta Crédito,Normal,0,Regular,1,5,255.74,0.0364,73.04
T061647,2024-02-17,12296,5,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,2,11,8841.95,0.05,2618.11
T061648,2023-04-22,7931,12,App,Plin,Cyber Wow Abril,1,Digital,2,3,836.6,0.1783,148.23
T061649,2025-10-01,189,8,Tienda,Yape,Normal,0,Regular,5,15,1726.46,0.0721,376.22
T061650,2025-12-14,6722,12,Web,Tarjeta Crédito,Navidad,1,Festiva,1,4,1837.41,0.0875,280.25
T061651,2025-11-29,12449,12,Web,Tarjeta Crédito,Black Friday,1,Digital,2,3,2800.1,0.219,244.31
T061652,2024-10-18,7253,12,Web,Yape,Normal,0,Regular,2,4,284.86,0.0675,90.41
T061653,2024-04-20,3331,12,App,Tarjeta Crédito,Cyber Wow Abril,1,Digital,2,5,841.15,0.183,142.51
T061654,2023-12-02,13514,3,Tienda,Efectivo,Navidad,1,Festiva,2,4,58.52,0.0959,16.9
T061655,2025-12-01,6662,7,Tienda,Efectivo,Navidad,1,Festiva,3,18,327.87,0.2161,25.65
T061656,2025-04-26,442,1,Tienda,Tarjeta Crédito,Normal,0,Regular,4,8,4530.22,0.0767,1212.9
T061657,2024-09-06,2742,12,Web,Tarjeta Crédito,Normal,0,Regular,2,3,789.48,0.0751,199.49
T061658,2024-07-29,14441,2,Tienda,Tarjeta Débito,Fiestas Patrias,1,Festiva,1,4,126.7,0.076,14.58
T061659,2024-12-11,2682,12,Web,Tarjeta Débito,Navidad,1,Festiva,1,5,1183.37,0.1185,148.72
T061660,2023-07-27,14943,3,Tienda,Plin,Fiestas Patrias,1,Festiva,5,12,402.34,0.0682,101.83
T061661,2025-06-09,43,12,App,Transferencia,Día del Padre,1,Familiar,4,12,4115.57,0.1018,542.56
T061662,2024-01-11,10269,5,Tienda,Tarjeta Débito,Normal,0,Regular,2,3,715.09,0.0553,142.52
T061663,2025-01-27,13064,12,App,Tarjeta Débito,Normal,0,Regular,5,10,8257.59,0.0721,1668.71
T061664,2024-10-31,4211,12,Web,Yape,Normal,0,Regular,2,5,2806.0,0.0542,720.61
T061665,2023-09-11,6400,3,Tienda,Tarjeta Débito,Normal,0,Regular,2,12,1890.99,0.0732,617.26
T061666,2025-04-04,1439,12,Web,Tarjeta Crédito,Normal,0,Regular,4,4,2125.19,0.0642,456.14
T061667,2024-12-01,9119,8,Tienda,Plin,Navidad,1,Festiva,4,13,4794.36,0.106,1065.51
T061668,2025-12-30,586,12,Web,Transferencia,Navidad,1,Festiva,1,8,37.14,0.1071,5.62
T061669,2023-10-25,14552,12,Web,Tarjeta Débito,Normal,0,Regular,3,10,897.5,0.0824,151.84
T061670,2024-05-23,1095,6,Tienda,Tarjeta Crédito,Normal,0,Regular,3,3,1098.22,0.0321,230.9
T061671,2024-12-15,12320,4,Tienda,Tarjeta Crédito,Navidad,1,Festiva,3,7,1184.52,0.0811,335.79
T061672,2025-07-01,1312,1,Tienda,Tarjeta Débito,Fiestas Patrias,1,Festiva,1,1,590.37,0.1226,116.18
T061673,2024-09-07,13243,12,App,Tarjeta Débito,Normal,0,Regular,4,14,9550.85,0.0824,1737.75
T061674,2023-02-13,2056,12,Web,Tarjeta Crédito,Campaña Escolar,1,Escolar,3,6,5693.04,0.0938,1500.15
T061675,2025-11-06,9427,12,Web,Tarjeta Crédito,Normal,0,Regular,3,14,1168.89,0.0808,316.64
T061676,2025-05-14,2061,1,Tienda,Tarjeta Crédito,Normal,0,Regular,3,6,3546.68,0.0494,840.03
T061677,2025-06-02,7396,12,App,Yape,Normal,0,Regular,2,2,2075.68,0.0955,436.73
T061678,2025-07-03,1839,2,Tienda,Tarjeta Débito,Fiestas Patrias,1,Festiva,3,4,2242.13,0.0775,390.1
T061679,2023-10-04,5179,11,Tienda,Plin,Normal,0,Regular,2,11,542.08,0.082,86.27
T061680,2023-12-23,8580,12,App,Yape,Navidad,1,Festiva,6,15,7146.48,0.112,1159.31
T061681,2024-04-20,8135,12,Web,Yape,Cyber Wow Abril,1,Digital,2,5,3924.71,0.1838,370.73
T061682,2025-03-13,12706,12,App,Tarjeta Crédito,Campaña Escolar,1,Escolar,2,10,2127.43,0.0665,390.77
T061683,2025-07-13,9507,12,Web,Tarjeta Débito,Cyber Wow Julio,1,Digital,5,9,4333.23,0.1839,679.21
T061684,2024-12-21,11376,4,Tienda,Tarjeta Débito,Navidad,1,Festiva,3,4,462.75,0.0863,121.45
T061685,2025-06-12,7895,2,Tienda,Tarjeta Crédito,Día del Padre,1,Familiar,2,2,3575.51,0.1616,842.56
T061686,2024-12-05,14698,12,Web,Tarjeta Débito,Navidad,1,Festiva,2,8,889.66,0.1222,218.25
T061687,2024-06-11,7990,2,Tienda,Tarjeta Débito,Día del Padre,1,Familiar,6,15,6027.4,0.0883,811.92
T061688,2023-08-26,553,6,Tienda,Efectivo,Normal,0,Regular,3,7,1576.09,0.0766,302.69
T061689,2023-11-24,3802,3,Tienda,Tarjeta Débito,Black Friday,1,Digital,6,18,6680.02,0.1606,1091.31
T061690,2025-06-14,4694,6,Tienda,Yape,Día del Padre,1,Familiar,1,2,4308.34,0.3064,124.62
T061691,2023-05-15,8833,8,Tienda,Tarjeta Crédito,Día de la Madre,1,Familiar,2,2,1101.19,0.0837,220.08
T061692,2025-12-30,3064,12,App,Tarjeta Crédito,Navidad,1,Festiva,2,6,1036.33,0.1186,197.08
T061693,2024-02-20,3006,3,Tienda,Yape,Campaña Escolar,1,Escolar,6,14,4027.79,0.0624,1055.3
T061694,2023-07-10,5313,8,Tienda,Tarjeta Débito,Fiestas Patrias,1,Festiva,1,8,1649.23,0.0738,489.15
T061695,2023-12-29,13938,12,Web,Tarjeta Débito,Navidad,1,Festiva,3,4,2016.02,0.143,406.41
T061696,2023-11-15,2607,11,Tienda,Yape,Normal,0,Regular,1,7,1278.54,0.1112,374.07
T061697,2024-08-08,9659,6,Tienda,Plin,Normal,0,Regular,3,4,3264.32,0.0533,783.6
T061698,2025-12-31,7883,12,Web,Tarjeta Crédito,Navidad,1,Festiva,4,5,3119.95,0.1162,972.32
T061699,2024-12-26,9556,2,Tienda,Tarjeta Crédito,Navidad,1,Festiva,4,6,3883.69,0.0866,1053.47
T061700,2023-08-31,6767,9,Tienda,Efectivo,Normal,0,Regular,1,1,14.28,0.0427,2.41
T061701,2024-02-11,11442,12,App,,Campaña Escolar,1,Escolar,2,7,3462.09,0.1056,753.95
T061702,2025-05-02,3165,9,Tienda,Tarjeta Crédito,Día de la Madre,1,Familiar,2,4,576.72,0.0574,130.68
T061703,2024-11-20,7782,7,Tienda,Tarjeta Débito,Normal,0,Regular,1,2,619.49,0.0654,172.85
T061704,2025-05-27,7915,12,App,Tarjeta Crédito,Normal,0,Regular,2,4,600.35,0.065,189.19
T061705,2025-12-08,537,12,App,Tarjeta Crédito,Navidad,1,Festiva,4,9,1370.29,0.1283,289.37
T061706,2023-06-07,258,6,Tienda,Yape,Normal,0,Regular,1,2,135.71,0.0291,49.41
T061707,2023-08-10,8605,12,App,Tarjeta Crédito,Normal,0,Regular,1,1,480.0,0.0554,138.66
T061708,2025-06-15,6250,12,Web,Plin,Día del Padre,1,Familiar,1,3,937.98,0.1051,272.52
T061709,2025-12-02,14968,12,Web,Tarjeta Débito,Navidad,1,Festiva,5,11,8232.32,0.1365,1427.66
T061710,2024-10-20,12414,12,Web,Tarjeta Débito,Normal,0,Regular,2,5,947.23,0.07,332.75
T061711,2025-12-07,5151,2,Tienda,Yape,Navidad,1,Festiva,1,2,96.17,0.1,28.87
T061712,2025-05-03,12193,8,Tienda,Yape,Día de la Madre,1,Familiar,4,8,5628.32,0.1107,1418.1
T061713,2025-03-07,4993,2,Tienda,Efectivo,Campaña Escolar,1,Escolar,1,1,981.18,0.1036,237.07
T061714,2025-09-23,2156,12,App,Tarjeta Débito,Normal,0,Regular,2,2,81.97,0.0922,11.59
T061715,2023-05-09,621,11,Tienda,Yape,Día de la Madre,1,Familiar,2,3,43.13,0.0544,10.93
T061716,2025-11-01,66,6,Tienda,Tarjeta Crédito,Normal,0,Regular,3,5,1568.58,0.1653,170.02
T061717,2024-07-31,14000,12,Web,Tarjeta Débito,Fiestas Patrias,1,Festiva,4,14,982.24,0.0772,263.6
T061718,2024-05-13,1071,3,Tienda,Tarjeta Débito,Día de la Madre,1,Familiar,1,7,1568.08,0.1312,320.75
T061719,2023-04-21,10411,12,App,Tarjeta Crédito,Cyber Wow Abril,1,Digital,4,10,8887.76,0.2179,1422.49
T061720,2025-02-13,14299,5,Tienda,Tarjeta Crédito,Campaña Escolar,1,Escolar,2,5,5169.02,0.0556,1351.9
T061721,2025-06-16,7231,3,Tienda,Tarjeta Crédito,Día del Padre,1,Familiar,6,19,4786.22,0.095,1291.14
T061722,2023-09-05,2537,1,Tienda,Plin,Normal,0,Regular,3,4,1199.22,0.0571,257.13
T061723,2025-11-07,11362,3,Tienda,Tarjeta Débito,Normal,0,Regular,4,8,1178.64,0.0628,248.72
T061724,2023-12-25,14882,12,App,Tarjeta Crédito,Navidad,1,Festiva,3,14,2219.34,0.1571,303.78
T061725,2025-08-19,9469,3,Tienda,Efectivo,Normal,0,Regular,2,3,3275.86,0.0675,717.99
T061726,2023-12-22,7288,12,Web,Yape,Navidad,1,Festiva,2,5,1432.05,0.1028,421.69
T061727,2025-03-09,11668,12,Web,Tarjeta Crédito,Campaña Escolar,1,Escolar,2,3,974.43,0.142,148.92
T061728,2024-07-06,2427,3,Tienda,Efectivo,Fiestas Patrias,1,Festiva,3,4,358.54,0.0708,99.41
T061729,2024-03-21,9983,4,Tienda,Tarjeta Crédito,Campaña Escolar,1,Escolar,1,1,277.63,0.0502,74.7
T061730,2025-04-22,9444,12,Web,Plin,Cyber Wow Abril,1,Digital,1,2,56.04,0.1807,5.14
T061731,2023-03-03,761,9,Tienda,Efectivo,Campaña Escolar,1,Escolar,2,2,340.05,0.055,87.05
T061732,2023-06-14,4001,1,Tienda,Tarjeta Crédito,Día del Padre,1,Familiar,4,9,7102.58,0.111,867.76
T061733,2024-01-04,14352,2,Tienda,Efectivo,Normal,0,Regular,1,5,237.14,0.0362,53.54
T061734,2023-05-08,3866,7,Tienda,Efectivo,Día de la Madre,1,Familiar,5,8,3166.06,0.0818,660.49
T061735,2024-11-16,4307,12,Web,Plin,Normal,0,Regular,2,2,388.82,0.0571,93.18
T061736,2024-04-25,3766,7,Tienda,Plin,Normal,0,Regular,2,2,657.57,0.0364,187.65
T061737,2023-05-08,8950,8,Tienda,Efectivo,Día de la Madre,1,Familiar,3,11,11379.88,0.0891,2701.17
T061738,2024-10-15,6041,4,Tienda,Tarjeta Débito,Normal,0,Regular,1,1,674.0,0.0644,204.35
T061739,2024-05-22,11849,12,Web,Tarjeta Débito,Normal,0,Regular,1,2,52.03,0.0425,9.21
T061740,2024-02-15,13218,12,Web,Tarjeta Crédito,Campaña Escolar,1,Escolar,3,7,4991.05,0.0883,962.68
T061741,2024-11-10,2791,2,Tienda,Efectivo,Normal,0,Regular,2,2,65.56,0.0584,13.98
T061742,2023-07-15,5667,1,Tienda,Tarjeta Crédito,Cyber Wow Julio,1,Digital,5,9,18854.42,0.1457,2631.9
T061743,2025-07-17,2587,2,Tienda,Tarjeta Crédito,Fiestas Patrias,1,Festiva,1,2,33.2,0.0884,10.96
T061744,2025-07-23,8770,9,Tienda,Efectivo,Fiestas Patrias,1,Festiva,2,9,328.6,0.0784,101.97
T061745,2024-12-26,7147,1,Tienda,Tarjeta Crédito,Navidad,1,Festiva,1,1,788.84,0.0889,152.13
T061746,2025-10-06,12998,12,App,Tarjeta Crédito,Normal,0,Regular,2,4,957.62,0.0604,340.71
T061747,2023-03-17,3326,3,Tienda,Efectivo,Campaña Escolar,1,Escolar,3,6,2214.5,0.0603,504.62
T061748,2024-09-27,12187,5,Tienda,Plin,Normal,0,Regular,6,20,1688.65,0.0955,298.69
T061749,2023-06-22,8250,12,Web,Tarjeta Crédito,Normal,0,Regular,2,5,162.92,0.06,44.2
T061750,2023-07-09,14423,10,Tienda,Yape,Fiestas Patrias,1,Festiva,4,18,2332.48,0.0662,665.53
T061751,2025-06-07,14147,12,Web,Transferencia,Día del Padre,1,Familiar,5,16,1093.43,0.0857,362.26
T061752,2025-06-11,10449,12,App,Tarjeta Débito,Día del Padre,1,Familiar,2,8,4553.27,0.0892,558.54
T061753,2023-05-02,7446,6,Tienda,Yape,Normal,0,Regular,1,1,541.75,0.076,135.38
T061754,2024-08-18,11285,12,Web,Transferencia,Normal,0,Regular,1,7,43.77,0.113,4.99
T061755,2025-12-26,4950,12,App,Tarjeta Crédito,Navidad,1,Festiva,6,14,7677.37,0.1168,1737.79
T061756,2023-06-14,9637,12,App,Tarjeta Crédito,Día del Padre,1,Familiar,4,8,11287.92,0.1254,1204.01
T061757,2023-03-15,1044,2,Tienda,Efectivo,Campaña Escolar,1,Escolar,2,3,324.94,0.063,90.03
T061758,2025-04-14,5237,12,App,Tarjeta Débito,Normal,0,Regular,2,2,481.29,0.0805,152.85
T061759,2024-10-27,10707,11,Tienda,Tarjeta Crédito,Normal,0,Regular,2,3,470.69,0.0532,130.9
T061760,2023-10-30,10032,7,Tienda,Tarjeta Débito,Normal,0,Regular,1,2,5.22,0.0375,1.6
T061761,2024-01-08,13856,3,Tienda,Tarjeta Crédito,Normal,0,Regular,1,3,982.51,0.1015,220.36
T061762,2024-03-06,12491,1,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,1,4,4357.21,0.0493,813.09
T061763,2024-04-28,2992,12,Web,Tarjeta Débito,Normal,0,Regular,2,4,2219.79,0.0764,682.52
T061764,2025-07-22,5233,12,Web,Tarjeta Crédito,Fiestas Patrias,1,Festiva,2,8,71.17,0.0674,17.87
T061765,2023-11-26,995,1,Tienda,Efectivo,Black Friday,1,Digital,3,5,4518.86,0.1576,936.53
T061766,2025-12-30,6895,12,Web,Tarjeta Débito,Navidad,1,Festiva,2,2,2883.29,0.106,672.92
T061767,2024-01-05,1656,7,Tienda,Efectivo,Normal,0,Regular,1,3,76.36,0.0456,17.89
T061768,2025-11-03,11457,12,App,Transferencia,Cyber Wow Noviembre,1,Digital,3,6,7780.48,0.2056,798.04
T061769,2024-06-10,2759,12,App,Transferencia,Día del Padre,1,Familiar,3,6,1449.17,0.1127,307.29
T061770,2024-03-04,11855,7,Tienda,Yape,Campaña Escolar,1,Escolar,3,10,2992.63,0.0745,587.32
T061771,2023-09-05,8270,1,Tienda,Tarjeta Débito,Normal,0,Regular,1,1,104.77,0.0384,20.99
T061772,2025-05-22,11604,4,Tienda,Efectivo,Normal,0,Regular,2,5,139.05,0.0265,38.47
T061773,2024-12-10,12172,4,Tienda,Efectivo,Navidad,1,Festiva,3,6,1609.71,0.0848,436.55
T061774,2025-12-20,6410,6,Tienda,Efectivo,Navidad,1,Festiva,2,11,1438.62,0.2136,81.36
T061775,2023-05-11,2176,8,Tienda,Efectivo,Día de la Madre,1,Familiar,4,8,726.46,0.0784,232.42
T061776,2025-12-17,12709,12,App,,Navidad,1,Festiva,1,3,125.94,0.1168,13.17
T061777,2024-08-21,1845,8,Tienda,,Normal,0,Regular,2,4,14476.2,0.0445,2930.36
T061778,2023-11-05,9748,12,Web,Tarjeta Débito,Cyber Wow Noviembre,1,Digital,5,14,8031.59,0.1987,46.41
T061779,2024-05-12,2526,12,Web,Yape,Día de la Madre,1,Familiar,1,2,604.46,0.1263,70.72
T061780,2024-05-16,3862,6,Tienda,Tarjeta Débito,Normal,0,Regular,3,8,1914.34,0.0607,532.48
T061781,2024-12-17,12388,12,App,Plin,Navidad,1,Festiva,3,14,2426.92,0.1205,188.14
T061782,2024-11-26,9429,3,Tienda,Tarjeta Crédito,Black Friday,1,Digital,2,2,206.77,0.1649,25.06
T061783,2025-11-02,10174,12,Web,Tarjeta Débito,Cyber Wow Noviembre,1,Digital,3,9,18330.79,0.2067,3536.0
T061784,2023-06-13,10527,7,Tienda,Tarjeta Débito,Día del Padre,1,Familiar,2,4,152.71,0.0632,39.53
T061785,2025-12-03,2914,1,Tienda,Yape,Navidad,1,Festiva,1,1,1404.06,0.097,341.67
T061786,2023-12-29,10143,5,Tienda,Efectivo,Navidad,1,Festiva,1,2,34.23,0.0977,6.93
T061787,2025-11-02,13219,12,Web,Yape,Cyber Wow Noviembre,1,Digital,4,9,1884.95,0.1922,250.7
T061788,2023-12-04,2541,12,Web,Tarjeta Débito,Navidad,1,Festiva,3,6,1913.02,0.1174,337.82
T061789,2024-12-19,14790,6,Tienda,Tarjeta Crédito,Navidad,1,Festiva,3,4,1152.64,0.0747,348.21
T061790,2023-12-15,13379,6,Tienda,Tarjeta Débito,Navidad,1,Festiva,1,3,1739.25,0.1412,265.59
T061791,2024-03-04,13240,12,App,Tarjeta Débito,Campaña Escolar,1,Escolar,4,8,13777.77,0.0989,2105.98
T061792,2024-07-28,6048,12,Web,Tarjeta Débito,Fiestas Patrias,1,Festiva,2,7,895.62,0.09,211.73
T061793,2023-12-13,13929,10,Tienda,Tarjeta Crédito,Navidad,1,Festiva,1,3,4307.45,0.1291,1120.28
T061794,2024-06-21,8840,2,Tienda,Yape,Normal,0,Regular,1,1,55.52,0.0714,11.17
T061795,2023-09-30,9816,12,App,Tarjeta Crédito,Normal,0,Regular,2,2,2732.99,0.0799,610.28
T061796,2025-09-15,14519,3,Tienda,Efectivo,Normal,0,Regular,5,11,5241.62,0.0527,1265.91
T061797,2024-07-16,6365,2,Tienda,Tarjeta Crédito,Cyber Wow Julio,1,Digital,2,8,4721.82,0.139,562.74
T061798,2025-05-26,3114,12,App,Tarjeta Débito,Normal,0,Regular,4,10,1453.08,0.0833,340.38
T061799,2023-09-02,10550,2,Tienda,Tarjeta Débito,Normal,0,Regular,2,5,560.23,0.0569,143.45
T061800,2025-01-06,5314,7,Tienda,Tarjeta Débito,Normal,0,Regular,5,9,3758.2,0.0481,580.86
T061801,2025-07-23,14020,12,App,Tarjeta Débito,Fiestas Patrias,1,Festiva,5,20,3655.67,0.1118,630.53
T061802,2023-04-04,5444,12,Web,Transferencia,Normal,0,Regular,2,3,515.07,0.0577,115.87
T061803,2024-10-26,4687,12,Web,Plin,Normal,0,Regular,3,7,4971.35,0.0594,802.95
T061804,2025-05-25,9633,3,Tienda,Efectivo,Normal,0,Regular,3,10,222.82,0.0541,58.58
T061805,2023-08-26,10819,1,Tienda,Tarjeta Débito,Normal,0,Regular,1,1,309.91,0.0248,111.24
T061806,2023-09-13,4783,2,Tienda,Tarjeta Crédito,Normal,0,Regular,2,6,101.73,0.0552,33.17
T061807,2024-04-20,4763,12,Web,Plin,Cyber Wow Abril,1,Digital,2,2,2428.31,0.2156,515.78
T061808,2024-02-05,13650,12,Web,Tarjeta Débito,Campaña Escolar,1,Escolar,1,2,2144.25,0.1263,662.03
T061809,2024-12-17,1778,3,Tienda,Efectivo,Navidad,1,Festiva,6,15,5060.77,0.0844,744.87
T061810,2023-06-01,2166,11,Tienda,Tarjeta Crédito,Normal,0,Regular,3,5,4597.69,0.0489,809.88
T061811,2023-07-19,12442,11,Tienda,Tarjeta Débito,Fiestas Patrias,1,Festiva,3,15,2044.73,0.0455,303.66
T061812,2024-07-09,8537,6,Tienda,Tarjeta Crédito,Fiestas Patrias,1,Festiva,2,3,387.54,0.0937,54.97
T061813,2025-07-21,6375,11,Tienda,Tarjeta Débito,Fiestas Patrias,1,Festiva,2,2,70.86,0.1102,20.64
T061814,2025-03-23,9137,2,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,2,7,1501.69,0.0554,230.07
T061815,2024-03-09,710,1,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,3,8,5666.57,0.0915,1191.38
T061816,2024-03-15,13917,2,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,3,8,2202.79,0.0797,619.29
T061817,2025-12-22,10783,12,Web,Tarjeta Débito,Navidad,1,Festiva,2,4,457.61,0.1262,101.99
T061818,2024-07-28,8394,12,Web,Yape,Fiestas Patrias,1,Festiva,1,4,22.48,0.0877,3.44
T061819,2023-06-26,362,3,Tienda,Yape,Normal,0,Regular,3,5,362.02,0.0633,87.61
T061820,2025-04-21,12436,12,App,Transferencia,Cyber Wow Abril,1,Digital,1,2,2475.8,0.1968,252.54
T061821,2024-10-16,3385,8,Tienda,Yape,Normal,0,Regular,5,10,3153.36,0.0704,952.03
T061822,2025-03-09,11403,11,Tienda,Tarjeta Crédito,Campaña Escolar,1,Escolar,2,2,1140.78,0.1118,92.65
T061823,2024-04-23,7297,12,App,Plin,Cyber Wow Abril,1,Digital,4,6,5943.21,0.1963,656.1
T061824,2024-12-21,8602,3,Tienda,Yape,Navidad,1,Festiva,3,7,594.09,0.0896,102.1
T061825,2025-12-23,1666,12,App,Tarjeta Crédito,Navidad,1,Festiva,5,23,2858.38,0.0954,542.88
T061826,2025-11-16,572,12,App,Tarjeta Débito,Normal,0,Regular,5,17,4032.69,0.1073,680.69
T061827,2024-12-10,4404,6,Tienda,Tarjeta Crédito,Navidad,1,Festiva,2,10,494.14,0.0744,73.5
T061828,2025-02-02,971,4,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,2,4,4823.15,0.0803,1138.15
T061829,2024-04-18,4348,8,Tienda,Yape,Normal,0,Regular,1,2,890.84,0.0238,184.56
T061830,2024-01-25,3078,2,Tienda,Tarjeta Crédito,Normal,0,Regular,2,4,107.82,0.0332,33.34
T061831,2024-10-19,6422,8,Tienda,Efectivo,Normal,0,Regular,1,1,356.71,0.098,34.2
T061832,2025-09-16,7378,12,Web,Tarjeta Débito,Normal,0,Regular,1,1,30.7,0.0706,4.79
T061833,2023-07-15,5745,12,App,Yape,Cyber Wow Julio,1,Digital,2,5,439.59,0.1948,73.87
T061834,2023-06-05,12873,2,Tienda,Efectivo,Normal,0,Regular,4,6,5164.52,0.0956,1373.97
T061835,2025-12-22,10671,12,Web,Tarjeta Débito,Navidad,1,Festiva,4,7,6218.48,0.1243,1227.08
T061836,2023-08-25,5596,12,Web,Yape,Normal,0,Regular,2,5,1038.92,0.0484,349.02
T061837,2025-12-10,7017,12,App,Plin,Navidad,1,Festiva,2,9,1714.9,0.139,379.62
T061838,2024-06-13,1082,3,Tienda,Efectivo,Día del Padre,1,Familiar,5,12,28603.6,0.0695,6220.01
T061839,2024-12-17,5495,6,Tienda,Efectivo,Navidad,1,Festiva,2,6,19713.44,0.0918,6046.08
T061840,2024-09-08,8057,12,App,Tarjeta Débito,Normal,0,Regular,2,7,1347.17,0.0788,152.33
T061841,2025-09-16,13568,4,Tienda,Efectivo,Normal,0,Regular,2,4,407.44,0.0872,108.74
T061842,2023-07-29,13171,12,Web,Tarjeta Débito,Fiestas Patrias,1,Festiva,4,12,2400.76,0.1141,436.35
T061843,2024-12-01,807,12,Web,Transferencia,Navidad,1,Festiva,5,20,23665.93,0.1181,4806.82
T061844,2023-07-14,5495,7,Tienda,Tarjeta Crédito,Cyber Wow Julio,1,Digital,4,10,10629.42,0.1362,1385.88
T061845,2024-06-08,3046,12,App,Tarjeta Débito,Día del Padre,1,Familiar,2,4,3488.82,0.1276,657.38
